smiles	nsc	level1	level2	level3	level4	level5	level6
CC(C)OC(=O)c2ccc(NCc1cc(=O)ccc1=O)cc2Cl	687225	O=c1ccc(=O)cc1	O=c2ccc(=O)c(CNc1ccccc1)c2	O=c2ccc(=O)c(CNc1ccccc1)c2	O=c2ccc(=O)c(CNc1ccccc1)c2	O=c2ccc(=O)c(CNc1ccccc1)c2	O=c2ccc(=O)c(CNc1ccccc1)c2
CC(=O)Oc1cccc2c(C=NNC(N)=S)ncc(C)c12	687304	c1ccncc1	c2ccc1cnccc1c2	c2ccc1cnccc1c2	c2ccc1cnccc1c2	c2ccc1cnccc1c2	c2ccc1cnccc1c2
CCN(C(C)=O)c1cnc(C=NNC(N)=S)c2ccccc12	687305	c1ccncc1	c2ccc1cnccc1c2	c2ccc1cnccc1c2	c2ccc1cnccc1c2	c2ccc1cnccc1c2	c2ccc1cnccc1c2
CN(C)CCCNc2ccc3c(=O)n(CCN(C)C)c(=O)n4c1ccccc1c(=O)c2c34	687308	O=c1cc[nH]c(=O)[nH]1	O=c2[nH]c(=O)c1ccccc1[nH]2	O=c1ccn3c(=O)[nH]c(=O)c2cccc1c23	O=c2[nH]c(=O)n4c1ccccc1c(=O)c3cccc2c34	O=c2[nH]c(=O)n4c1ccccc1c(=O)c3cccc2c34	O=c2[nH]c(=O)n4c1ccccc1c(=O)c3cccc2c34
CCSc4nn(c2c1ccccc1nc3ccccc23)c(=S)s4	687310	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	S=c1scnn1c3c2ccccc2nc4ccccc34	S=c1scnn1c3c2ccccc2nc4ccccc34	S=c1scnn1c3c2ccccc2nc4ccccc34
CCSc4nnc(Sc2c1ccccc1nc3ccccc23)s4	687311	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	S(c1nncs1)c3c2ccccc2nc4ccccc34	S(c1nncs1)c3c2ccccc2nc4ccccc34	S(c1nncs1)c3c2ccccc2nc4ccccc34
Cc2cn(C1CCC(CO)(CF)O1)c(=O)[nH]c2=O	687313	O=c1cc[nH]c(=O)[nH]1	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2
Cc2cn(C1CCC(CO)(CF)O1)c(=O)[nH]c2=O	687314	O=c1cc[nH]c(=O)[nH]1	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2ccn(C1CCCO1)c(=O)[nH]2
Clc3ccc(S(=O)(=O)N=C2N(Cc1ccccc1)CCS2(=O)=O)cc3	687318	N=C1NCCS1(=O)=O	N=C2N(Cc1ccccc1)CCS2(=O)=O	O=S2(=O)CCN(Cc1ccccc1)C2=NS(=O)(=O)c3ccccc3	O=S2(=O)CCN(Cc1ccccc1)C2=NS(=O)(=O)c3ccccc3	O=S2(=O)CCN(Cc1ccccc1)C2=NS(=O)(=O)c3ccccc3	O=S2(=O)CCN(Cc1ccccc1)C2=NS(=O)(=O)c3ccccc3
CN1CCCS(=O)(=O)C1=NS(=O)(=O)c2ccc(C)cc2	687319	N=C1NCCCS1(=O)=O	O=S1(=O)CCCNC1=NS(=O)(=O)c2ccccc2	O=S1(=O)CCCNC1=NS(=O)(=O)c2ccccc2	O=S1(=O)CCCNC1=NS(=O)(=O)c2ccccc2	O=S1(=O)CCCNC1=NS(=O)(=O)c2ccccc2	O=S1(=O)CCCNC1=NS(=O)(=O)c2ccccc2
O=Cc2ccc(c1cccc(N(=O)=O)c1)s2	687320	c1ccsc1	c2ccc(c1cccs1)cc2	c2ccc(c1cccs1)cc2	c2ccc(c1cccs1)cc2	c2ccc(c1cccs1)cc2	c2ccc(c1cccs1)cc2
CC1(C)CC(=NO)c4c(C1)nc3ccc2ccccc2c3c4c5ccc(Cl)cc5	687321	c1ccncc1	N=C1CCCc2ncccc12	N=C2CCCc3nc1ccccc1cc23	N=C3CCCc4nc2ccc1ccccc1c2cc34	N=C4CCCc5nc2ccc1ccccc1c2c(c3ccccc3)c45	N=C4CCCc5nc2ccc1ccccc1c2c(c3ccccc3)c45
COC(=O)c1ccccc1N=C(NC2CCCCCC2)NS(=O)(=O)c3ccc(C)cc3	687322	C1CCCCCC1	C2CCCC(NC=Nc1ccccc1)CC2	O=S(=O)(NC(NC1CCCCCC1)=Nc2ccccc2)c3ccccc3	O=S(=O)(NC(NC1CCCCCC1)=Nc2ccccc2)c3ccccc3	O=S(=O)(NC(NC1CCCCCC1)=Nc2ccccc2)c3ccccc3	O=S(=O)(NC(NC1CCCCCC1)=Nc2ccccc2)c3ccccc3
Cc4ccc(S(=O)(=O)Nc2nc1ccccc1c(=O)n2C3CCCCC3)cc4	687323	O=c1ccnc[nH]1	O=c1[nH]cnc2ccccc12	O=c2n(C1CCCCC1)cnc3ccccc23	O=c3n(C1CCCCC1)c(NS(=O)(=O)c2ccccc2)nc4ccccc34	O=c3n(C1CCCCC1)c(NS(=O)(=O)c2ccccc2)nc4ccccc34	O=c3n(C1CCCCC1)c(NS(=O)(=O)c2ccccc2)nc4ccccc34
Cc3c(C(=O)NNc1ccccc1)n2c(=S)[nH]nc2c4ccccc34	687326	S=c1[nH]cn[nH]1	S=c1[nH]nc2ccccn12	S=c2[nH]nc3c1ccccc1ccn23	O=C(NNc1ccccc1)c3cc2ccccc2c4n[nH]c(=S)n34	O=C(NNc1ccccc1)c3cc2ccccc2c4n[nH]c(=S)n34	O=C(NNc1ccccc1)c3cc2ccccc2c4n[nH]c(=S)n34
Clc3ccc(NC(=O)C2C(=O)OC1(CCCCC1)OC2=O)c(Cl)c3	687331	O=C1CC(=O)OCO1	O=C2CC(=O)OC1(CCCCC1)O2	O=C(Nc1ccccc1)C3C(=O)OC2(CCCCC2)OC3=O	O=C(Nc1ccccc1)C3C(=O)OC2(CCCCC2)OC3=O	O=C(Nc1ccccc1)C3C(=O)OC2(CCCCC2)OC3=O	O=C(Nc1ccccc1)C3C(=O)OC2(CCCCC2)OC3=O
CCOC(=O)c1[nH]cc(C)c1c2c[nH]c3ccccc23	687344	c1cc[nH]c1	c2ccc1[nH]ccc1c2	c3ccc2c(c1cc[nH]c1)c[nH]c2c3	c3ccc2c(c1cc[nH]c1)c[nH]c2c3	c3ccc2c(c1cc[nH]c1)c[nH]c2c3	c3ccc2c(c1cc[nH]c1)c[nH]c2c3
CCCCCCCCCCCCCCNC(=O)CCC(NC(=O)c3ccc(N(C)Cc2cnc1nc(N)nc(N)c1n2)cc3)C(=O)NCCCCCCCCCCCCCC	687352	c1cnccn1	c2cnc1ncncc1n2	C(Nc1ccccc1)c3cnc2ncncc2n3	C(Nc1ccccc1)c3cnc2ncncc2n3	C(Nc1ccccc1)c3cnc2ncncc2n3	C(Nc1ccccc1)c3cnc2ncncc2n3
CCN(CC)CCCNc3nncc4c(C)c2[nH]c1ccccc1c2cc34	687353	c1ccnnc1	c2ccc1cnncc1c2	c3cc2cc1cnncc1cc2[nH]3	c1ccc4c(c1)[nH]c3cc2cnncc2cc34	c1ccc4c(c1)[nH]c3cc2cnncc2cc34	c1ccc4c(c1)[nH]c3cc2cnncc2cc34
COC(=O)C1C=CC(O)n3n1c(=O)n(c2ccccc2)c3=O	687354	O=c1[nH][nH]c(=O)[nH]1	O=c2[nH]c(=O)n1CC=CCn12	O=c2n1CC=CCn1c(=O)n2c3ccccc3	O=c2n1CC=CCn1c(=O)n2c3ccccc3	O=c2n1CC=CCn1c(=O)n2c3ccccc3	O=c2n1CC=CCn1c(=O)n2c3ccccc3
OC2C=CC(C(=O)OCc1ccccc1)n4n2c(=O)n(c3ccccc3)c4=O	687355	O=c1[nH][nH]c(=O)[nH]1	O=c2[nH]c(=O)n1CC=CCn12	O=c2n1CC=CCn1c(=O)n2c3ccccc3	O=C(OCc1ccccc1)C2C=CCn4n2c(=O)n(c3ccccc3)c4=O	O=C(OCc1ccccc1)C2C=CCn4n2c(=O)n(c3ccccc3)c4=O	O=C(OCc1ccccc1)C2C=CCn4n2c(=O)n(c3ccccc3)c4=O
CCCCCCCCCCCCCCCCCCNc2nc(=O)n(C1CC(O)C(COP(O)(O)=O)O1)cc2F	687368	O=c1nccc[nH]1	O=c1ncccn1C2CCCO2	O=c1ncccn1C2CCCO2	O=c1ncccn1C2CCCO2	O=c1ncccn1C2CCCO2	O=c1ncccn1C2CCCO2
CCCCCCCCCCCCCCCC(=O)Nc4ccn(C3CC(OP(O)(=O)OCC2OC(n1cc(F)c(=O)[nH]c1=O)CC2OC(C)=O)C(CO)O3)c(=O)n4	687369	O=c1cc[nH]c(=O)[nH]1	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=[PH](OCC2CCC(n1ccc(=O)[nH]c1=O)O2)OC3CCOC3	O=[PH](OCC2CCC(n1ccc(=O)[nH]c1=O)O2)OC4COC(n3cccnc3=O)C4	O=[PH](OCC2CCC(n1ccc(=O)[nH]c1=O)O2)OC4COC(n3cccnc3=O)C4	O=[PH](OCC2CCC(n1ccc(=O)[nH]c1=O)O2)OC4COC(n3cccnc3=O)C4
CCOc4cc3C2CCC1(C)C(N)CCC1C2CCc3cc4O	687454	C1CCCCC1	C2CCC1C=CCCC1C2	C1CCC2C(C1)CCc3ccccc23	C4CC3CCC1C(CCc2ccccc12)C3C4	C4CC3CCC1C(CCc2ccccc12)C3C4	C4CC3CCC1C(CCc2ccccc12)C3C4
Clc5ccc(n4c(c1ccccc1)cn3c2ccccc2nc3c4=C)cc5	687522	c1c[nH]cn1	C=c1[nH]ccn2ccnc12	C=c2[nH]ccn3c1ccccc1nc23	C=c3[nH]c(c1ccccc1)cn4c2ccccc2nc34	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45
C=c4n(c1ccc(N(=O)=O)cc1)c(c2ccccc2)cn5c3ccccc3nc45	687523	c1c[nH]cn1	C=c1[nH]ccn2ccnc12	C=c2[nH]ccn3c1ccccc1nc23	C=c3[nH]c(c1ccccc1)cn4c2ccccc2nc34	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45
Cc5ccc(c3cn2c1ccccc1nc2c(=C)n3c4ccccc4)cc5	687524	c1c[nH]cn1	C=c1[nH]ccn2ccnc12	C=c2[nH]ccn3c1ccccc1nc23	C=c3[nH]c(c1ccccc1)cn4c2ccccc2nc34	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45
Cc5ccc(c3cn2c1ccccc1nc2c(=C)n3c4ccc(C)cc4)cc5	687525	c1c[nH]cn1	C=c1[nH]ccn2ccnc12	C=c2[nH]ccn3c1ccccc1nc23	C=c3[nH]c(c1ccccc1)cn4c2ccccc2nc34	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45
COc5ccc(n4c(c1ccc(C)cc1)cn3c2ccccc2nc3c4=C)cc5	687526	c1c[nH]cn1	C=c1[nH]ccn2ccnc12	C=c2[nH]ccn3c1ccccc1nc23	C=c3[nH]c(c1ccccc1)cn4c2ccccc2nc34	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45
COc5ccc(c3cn2c1ccccc1nc2c(=C)n3c4ccccc4)cc5	687527	c1c[nH]cn1	C=c1[nH]ccn2ccnc12	C=c2[nH]ccn3c1ccccc1nc23	C=c3[nH]c(c1ccccc1)cn4c2ccccc2nc34	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45	C=c4n(c1ccccc1)c(c2ccccc2)cn5c3ccccc3nc45
COc3ccc(C=C2CCCc1ccccc1C2=O)cc3	687667	C=C1CCCC=CC1=O	C=C2CCCc1ccccc1C2=O	O=C2C(=Cc1ccccc1)CCCc3ccccc23	O=C2C(=Cc1ccccc1)CCCc3ccccc23	O=C2C(=Cc1ccccc1)CCCc3ccccc23	O=C2C(=Cc1ccccc1)CCCc3ccccc23
CN(C)c3ccc(C=C2CCCc1ccccc1C2=O)cc3	687676	C=C1CCCC=CC1=O	C=C2CCCc1ccccc1C2=O	O=C2C(=Cc1ccccc1)CCCc3ccccc23	O=C2C(=Cc1ccccc1)CCCc3ccccc23	O=C2C(=Cc1ccccc1)CCCc3ccccc23	O=C2C(=Cc1ccccc1)CCCc3ccccc23
OCCN(CCO)c2ccc1c(C(F)(F)F)cc(C(F)(F)F)nc1n2	687677	c1ccncc1	c2cnc1ncccc1c2	c2cnc1ncccc1c2	c2cnc1ncccc1c2	c2cnc1ncccc1c2	c2cnc1ncccc1c2
OCCN(CCO)c2ccc1cc(N(=O)=O)c(N(CCO)CCO)nc1n2	687678	c1ccncc1	c2cnc1ncccc1c2	c2cnc1ncccc1c2	c2cnc1ncccc1c2	c2cnc1ncccc1c2	c2cnc1ncccc1c2
CCOC(=O)N3CCN(c2ccc1c(C)cc(C)nc1n2)CC3	687680	c1ccncc1	c2cnc1ncccc1c2	C3CN(c2ccc1cccnc1n2)CCN3	C3CN(c2ccc1cccnc1n2)CCN3	C3CN(c2ccc1cccnc1n2)CCN3	C3CN(c2ccc1cccnc1n2)CCN3
Oc2cc(CN1CCCCC1)nc5c2ccc4nc(CN3CCCCC3)cc(=O)n45	687684	O=c1ccnc[nH]1	O=c1ccnc2ccccn12	O=c2ccnc3ccc1cccnc1n23	O=c3cc(CN1CCCCC1)nc4ccc2cccnc2n34	O=c4cc(CN1CCCCC1)nc5ccc3ccc(CN2CCCCC2)nc3n45	O=c4cc(CN1CCCCC1)nc5ccc3ccc(CN2CCCCC2)nc3n45
CCOC(=O)N3CCN(Cc2cc(=O)n1ccc(C)cc1n2)CC3	687686	O=c1ccnc[nH]1	O=c1ccnc2ccccn12	O=c2cc(CN1CCNCC1)nc3ccccn23	O=c2cc(CN1CCNCC1)nc3ccccn23	O=c2cc(CN1CCNCC1)nc3ccccn23	O=c2cc(CN1CCNCC1)nc3ccccn23
OS(=O)(=O)c6ccc(N(CC(=O)Nn4cnc3ccc(S(=O)(=O)N(c1ccc(S(O)(=O)=O)cc1)c2ccc(S(O)(=O)=O)cc2)cc3c4=O)c5ccc(S(O)(=O)=O)cc5)cc6	687771	O=c1ccnc[nH]1	O=c1[nH]cnc2ccccc12	O=C(CNc1ccccc1)Nn3cnc2ccccc2c3=O	O=C(CN(c1ccccc1)c2ccccc2)Nn4cnc3ccccc3c4=O	O=C(CN(c1ccccc1)c2ccccc2)Nn5cnc4ccc(S(=O)(=O)Nc3ccccc3)cc4c5=O	O=C(CN(c1ccccc1)c2ccccc2)Nn6cnc5ccc(S(=O)(=O)N(c3ccccc3)c4ccccc4)cc5c6=O
COc4ccc(NS(=O)(=O)c3ccc2ncn(NS(=O)(=O)c1ccc(I)cc1)c(=O)c2c3)cc4	687774	O=c1ccnc[nH]1	O=c1[nH]cnc2ccccc12	O=c2[nH]cnc3ccc(S(=O)(=O)Nc1ccccc1)cc23	O=c3n(NS(=O)(=O)c1ccccc1)cnc4ccc(S(=O)(=O)Nc2ccccc2)cc34	O=c3n(NS(=O)(=O)c1ccccc1)cnc4ccc(S(=O)(=O)Nc2ccccc2)cc34	O=c3n(NS(=O)(=O)c1ccccc1)cnc4ccc(S(=O)(=O)Nc2ccccc2)cc34
CC(=O)Nc4ccc(NS(=O)(=O)c3ccc2nc(C)n(NS(=O)(=O)c1ccc(NC(C)=O)cc1)c(=O)c2c3)cc4	687781	O=c1ccnc[nH]1	O=c1[nH]cnc2ccccc12	O=c2[nH]cnc3ccc(S(=O)(=O)Nc1ccccc1)cc23	O=c3n(NS(=O)(=O)c1ccccc1)cnc4ccc(S(=O)(=O)Nc2ccccc2)cc34	O=c3n(NS(=O)(=O)c1ccccc1)cnc4ccc(S(=O)(=O)Nc2ccccc2)cc34	O=c3n(NS(=O)(=O)c1ccccc1)cnc4ccc(S(=O)(=O)Nc2ccccc2)cc34
Cc4nc3ccc(S(=O)(=O)NS(=O)(=O)c2ccc(c1ccccc1)cc2)cc3c(=O)n4NS(=O)(=O)c6ccc(c5ccccc5)cc6	687786	O=c1ccnc[nH]1	O=c1[nH]cnc2ccccc12	O=c2[nH]cnc3ccc(S(=O)(=O)NS(=O)(=O)c1ccccc1)cc23	O=c3[nH]cnc4ccc(S(=O)(=O)NS(=O)(=O)c2ccc(c1ccccc1)cc2)cc34	O=c4n(NS(=O)(=O)c1ccccc1)cnc5ccc(S(=O)(=O)NS(=O)(=O)c3ccc(c2ccccc2)cc3)cc45	O=c5n(NS(=O)(=O)c2ccc(c1ccccc1)cc2)cnc6ccc(S(=O)(=O)NS(=O)(=O)c4ccc(c3ccccc3)cc4)cc56
COc5ccc(C3CC(c1c(O)ccc2ccccc12)=NN3c4ccc(N(=O)=O)cc4N(=O)=O)cc5OC	687793	c1ccccc1	c2ccc1ccccc1c2	C3CC(c1cccc2ccccc12)=NN3	C2C(c1ccccc1)NN=C2c3cccc4ccccc34	C3C(c1ccccc1)N(c2ccccc2)N=C3c4cccc5ccccc45	C3C(c1ccccc1)N(c2ccccc2)N=C3c4cccc5ccccc45
Clc3ccc(C=C2CN(C(=O)C=C)CC(=Cc1ccc(Cl)cc1)C2=O)cc3	687849	C=C1CNCC(=C)C1=O	C=C2CNCC(=Cc1ccccc1)C2=O	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3
Fc3ccc(C=C2CN(C(=O)C=C)CC(=Cc1ccc(F)cc1)C2=O)cc3	687850	C=C1CNCC(=C)C1=O	C=C2CNCC(=Cc1ccccc1)C2=O	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3
COc3ccc(C=C2CN(C(=O)C=C)CC(=Cc1ccc(OC)cc1)C2=O)cc3	687851	C=C1CNCC(=C)C1=O	C=C2CNCC(=Cc1ccccc1)C2=O	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3
C=CC(=O)N3CC(=Cc1ccc(N(=O)=O)cc1)C(=O)C(=Cc2ccc(N(=O)=O)cc2)C3	687852	C=C1CNCC(=C)C1=O	C=C2CNCC(=Cc1ccccc1)C2=O	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3	O=C2C(=Cc1ccccc1)CNCC2=Cc3ccccc3
Fc3ccc(Oc2ccc(C(=O)CCN1CCCC1)cc2)cc3	687856	c1ccccc1	O(c1ccccc1)c2ccccc2	O=C(CCN1CCCC1)c3ccc(Oc2ccccc2)cc3	O=C(CCN1CCCC1)c3ccc(Oc2ccccc2)cc3	O=C(CCN1CCCC1)c3ccc(Oc2ccccc2)cc3	O=C(CCN1CCCC1)c3ccc(Oc2ccccc2)cc3
Cc8ccc(n7c(Cn2nnc(c1cccnc1)n2)nn(C5OC(COC(=O)c3ccccc3)C(OC(=O)c4ccccc4)C5OC(=O)c6ccccc6)c7=S)cc8	687858	S=c1[nH]cn[nH]1	S=c1[nH]cnn1C2CCCO2	S=c2[nH]c(Cn1ncnn1)nn2C3CCCO3	S=c3[nH]c(Cn2nnc(c1cccnc1)n2)nn3C4CCCO4	S=c4n(C1CCCO1)nc(Cn3nnc(c2cccnc2)n3)n4c5ccccc5	O=C(OC1CCOC1n5nc(Cn3nnc(c2cccnc2)n3)n(c4ccccc4)c5=S)c6ccccc6
COc8ccc(n7c(Cn2nnc(c1cccnc1)n2)nn(C5OC(COC(=O)c3ccccc3)C(OC(=O)c4ccccc4)C5OC(=O)c6ccccc6)c7=S)cc8	687859	S=c1[nH]cn[nH]1	S=c1[nH]cnn1C2CCCO2	S=c2[nH]c(Cn1ncnn1)nn2C3CCCO3	S=c3[nH]c(Cn2nnc(c1cccnc1)n2)nn3C4CCCO4	S=c4n(C1CCCO1)nc(Cn3nnc(c2cccnc2)n3)n4c5ccccc5	O=C(OC1CCOC1n5nc(Cn3nnc(c2cccnc2)n3)n(c4ccccc4)c5=S)c6ccccc6
O=C(OCC7OC(n5nc(Cn2nnc(c1cccnc1)n2)n(c3cccc4ccccc34)c5=S)C(OC(=O)c6ccccc6)C7OC(=O)c8ccccc8)c9ccccc9	687861	c1ccccc1	c2ccc1ccccc1c2	S=c1[nH]ncn1c2cccc3ccccc23	S=c3n(c1cccc2ccccc12)cnn3C4CCCO4	S=c3n(C1CCCO1)nc(Cn2ncnn2)n3c4cccc5ccccc45	S=c4n(C1CCCO1)nc(Cn3nnc(c2cccnc2)n3)n4c5cccc6ccccc56
COC(=O)C5C(O)C2(O)c1c(OC)cc(OC)cc1OC2(c4ccc3OCOc3c4)C5c6ccccc6	687939	C1OC=CO1	C2Oc1ccccc1O2	C3Oc2ccc(C1CC=CO1)cc2O3	C4Oc3ccc(C2Cc1ccccc1O2)cc3O4	C5CC2c1ccccc1OC2(c4ccc3OCOc3c4)C5	C6Oc5ccc(C23Oc1ccccc1C2CCC3c4ccccc4)cc5O6
COC(=O)c2ccc(NCc1cc(O)ccc1O)cc2O	687945	c1ccccc1	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2	C(Nc1ccccc1)c2ccccc2
CCCCCCCCCCCCCCCC(O)C[N+](C)(C)CCO	688028	null	null	null	null	null	null
CC(C)C(NC(C)(C)C=C)C(=O)N1CCCC1c3nc(c2nc(C(=O)OCC=C(C)C)c(C)o2)c(C)o3	688048	c1cocn1	c2coc(c1cocn1)n2	C3CNC(c2nc(c1ncco1)co2)C3	C3CNC(c2nc(c1ncco1)co2)C3	C3CNC(c2nc(c1ncco1)co2)C3	C3CNC(c2nc(c1ncco1)co2)C3
COc1ccc(N=NC(=O)NC(CC(C)C)C(N)=O)cc1	688071	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
CC12CC4OC(=O)C1COC36OC5(C2C3=O)C4(C)OC(=O)C5(O)CCC7C6CC(O)C8(Cl)CC=CC(=O)C78C	688074	O=C1CCCCO1	O=C2CC1CCCC(C1)O2	O=C2COCC3C1CC(CCC12)OC3=O	O=C1OC2CC3OC4OCC1C(C2)C3C4=O	O=C1OC2CC4C1COC35CCCCCC(C2)(O3)C4C5=O	O=C1OC2CC5C1COC46CCCCC3C(=O)OC2C3(O4)C5C6=O
OCC2OC(n1ccc(=N)[nH]c1=O)C(O)C2O	688076	N=c1cc[nH]c(=O)[nH]1	N=c2ccn(C1CCCO1)c(=O)[nH]2	N=c2ccn(C1CCCO1)c(=O)[nH]2	N=c2ccn(C1CCCO1)c(=O)[nH]2	N=c2ccn(C1CCCO1)c(=O)[nH]2	N=c2ccn(C1CCCO1)c(=O)[nH]2
CN(CC(O)=O)c3ncc2CCc1ccccc1c2n3	688100	c1cncnc1	C2Cc1cncnc1C=C2	C2Cc1cncnc1c3ccccc23	C2Cc1cncnc1c3ccccc23	C2Cc1cncnc1c3ccccc23	C2Cc1cncnc1c3ccccc23
CN(CC(O)=O)c2ncc1CCCCc1n2	688101	c1cncnc1	C2CCc1ncncc1C2	C2CCc1ncncc1C2	C2CCc1ncncc1C2	C2CCc1ncncc1C2	C2CCc1ncncc1C2
CN(CC(O)=O)c2ncc1CCC=Cc1n2	688102	c1cncnc1	C2Cc1cncnc1C=C2	C2Cc1cncnc1C=C2	C2Cc1cncnc1C=C2	C2Cc1cncnc1C=C2	C2Cc1cncnc1C=C2
OC(=O)CNc3ncc2COc1ccccc1c2n3	688103	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23
CC(Nc3ncc2COc1ccccc1c2n3)C(O)=O	688104	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23
OC(=O)CCNc3ncc2COc1ccccc1c2n3	688105	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23
OC(=O)CCCNc3ncc2COc1ccccc1c2n3	688106	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23
NC(=O)CC(Nc3ncc2COc1ccccc1c2n3)C(O)=O	688107	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23
NNc3ncc2COc1ccccc1c2n3	688109	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23	C2Oc1ccccc1c3ncncc23
Nc4ncc3C(N1CCOCC1)Oc2ccccc2c3n4	688110	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C4CN(C2Oc1ccccc1c3ncncc23)CCO4	C4CN(C2Oc1ccccc1c3ncncc23)CCO4	C4CN(C2Oc1ccccc1c3ncncc23)CCO4
Nc4ncc3C(N1CCCC1)Oc2ccccc2c3n4	688111	c1cncnc1	C1OC=Cc2ncncc12	C2Oc1ccccc1c3ncncc23	C4CCN(C2Oc1ccccc1c3ncncc23)C4	C4CCN(C2Oc1ccccc1c3ncncc23)C4	C4CCN(C2Oc1ccccc1c3ncncc23)C4
CCC(C)C(=O)OC2C(O)C(C)(C)C=CC(C)C(=O)C1(O)CC(C)C(O)C1C(OC(=O)C(C)CC)C(=C)C2OCC(C)C	688220	C=C1CCCCC=CCC(=O)CCC1	C=C2CCCCC=CCC(=O)C1CCCC1C2	C=C2CCCCC=CCC(=O)C1CCCC1C2	C=C2CCCCC=CCC(=O)C1CCCC1C2	C=C2CCCCC=CCC(=O)C1CCCC1C2	C=C2CCCCC=CCC(=O)C1CCCC1C2
CC(C)COC3C(C)C2(O)C1C=C(C)C(=O)C1CC(CO)=CC2C4C(C)(C)C34OCC(C)C	688222	C1CCC=CCC1	C2CCC1C=CCCCC1C2	O=C3C=CC2C1CCCCC1C=CCC23	O=C4C=CC3C2CCC1CC1C2C=CCC34	O=C4C=CC3C2CCC1CC1C2C=CCC34	O=C4C=CC3C2CCC1CC1C2C=CCC34
